frequency_hz,frequency_ghz,wavelength_m,cback_m2,rcs_normalized
9.296000000000000000e+09,9.295999999999999375e+00,3.224961897590361559e-02,3.761667037239488365e-01,5.319542221374288365e-02
9.312000000000000000e+09,9.311999999999999389e+00,3.219420725945017214e-02,3.272127739989424966e-02,4.627262725352052769e-03
9.328000000000000000e+09,9.327999999999999403e+00,3.213898563464837044e-02,4.426670819183857186e-01,6.259953921933163190e-02
9.344000000000000000e+09,9.343999999999999417e+00,3.208395312500000179e-02,3.039853546528034078e-01,4.298793361418058040e-02
9.360000000000000000e+09,9.359999999999999432e+00,3.202910876068375962e-02,3.738260251391757327e-01,5.286441634759093261e-02
9.376000000000000000e+09,9.375999999999999446e+00,3.197445157849829189e-02,8.417611666407955884e-01,1.190372253027749821e-01
9.392000000000000000e+09,9.391999999999999460e+00,3.191998062180579493e-02,2.748081824639197479e-01,3.886185871646780782e-02
9.408000000000000000e+09,9.407999999999999474e+00,3.186569494047618994e-02,7.639586143156708031e-01,1.080348171170705390e-01
9.424000000000000000e+09,9.423999999999999488e+00,3.181159359083191723e-02,8.711539940407209137e-01,1.231937969719733433e-01
9.440000000000000000e+09,9.439999999999999503e+00,3.175767563559322298e-02,3.189621532510839019e-01,4.510586993591941818e-02
9.456000000000000000e+09,9.455999999999999517e+00,3.170394014382402897e-02,8.763965204220522942e-01,1.239351661616458627e-01
9.472000000000000000e+09,9.471999999999999531e+00,3.165038619087837818e-02,3.427114214592941188e-01,4.846436056546295917e-02
9.488000000000000000e+09,9.487999999999999545e+00,3.159701285834738693e-02,1.890021990331678947e-01,2.672764941012278558e-02
9.504000000000000000e+09,9.503999999999999559e+00,3.154381923400673138e-02,3.190910216428690660e-01,4.512409379370149742e-02
9.520000000000000000e+09,9.519999999999999574e+00,3.149080441176470291e-02,3.549499057815094956e-03,5.019505957292822330e-04
9.536000000000000000e+09,9.535999999999999588e+00,3.143796749161073545e-02,1.968568832302638738e-01,2.783841556269210649e-02
9.552000000000000000e+09,9.551999999999999602e+00,3.138530757956448786e-02,6.326787753660505220e-02,8.946994576630347418e-03
9.568000000000000000e+09,9.567999999999999616e+00,3.133282378762541898e-02,2.189534063090654015e-01,3.096318408419090895e-02
9.584000000000000000e+09,9.583999999999999631e+00,3.128051523372286924e-02,4.136055195870340651e-01,5.848981323055365417e-02
9.600000000000000000e+09,9.599999999999999645e+00,3.122838104166666615e-02,1.028859461597114583e-01,1.454956350906244297e-02
9.616000000000000000e+09,9.615999999999999659e+00,3.117642034109817037e-02,6.147612515863928317e-01,8.693614829553336643e-02
9.632000000000000000e+09,9.631999999999999673e+00,3.112463226744185962e-02,3.482131965236899829e-01,4.924239127519413478e-02
9.648000000000000000e+09,9.647999999999999687e+00,3.107301596185738091e-02,1.914203050231575720e-01,2.706960463322376220e-02
9.664000000000000000e+09,9.663999999999999702e+00,3.102157057119205377e-02,7.224230017844331941e-01,1.021610796925932624e-01
9.680000000000000000e+09,9.679999999999999716e+00,3.097029524793388361e-02,2.648229803757490286e-01,3.744980646486930492e-02
9.696000000000000000e+09,9.695999999999999730e+00,3.091918915016501554e-02,2.804144024595573992e-01,3.965465945278690008e-02
9.712000000000000000e+09,9.711999999999999744e+00,3.086825144151564976e-02,4.383472040905967426e-01,6.198864590345309900e-02
9.728000000000000000e+09,9.727999999999999758e+00,3.081748129111842177e-02,2.533414440040416063e-02,3.582615086508067134e-03
9.744000000000000000e+09,9.743999999999999773e+00,3.076687787356321979e-02,1.229564294763282467e-01,1.738782065274844385e-02
9.760000000000000000e+09,9.759999999999999787e+00,3.071644036885246010e-02,1.568685355756447020e-01,2.218348381020384882e-02
9.776000000000000000e+09,9.775999999999999801e+00,3.066616796235679260e-02,1.453710861080760065e-02,2.055757786809440588e-03
9.792000000000000000e+09,9.791999999999999815e+00,3.061605984477124356e-02,1.149927679328987123e-01,1.626164352442673044e-02
9.808000000000000000e+09,9.807999999999999829e+00,3.056611521207177815e-02,7.401926225931170118e-03,1.046739615402905808e-03
9.824000000000000000e+09,9.823999999999999844e+00,3.051633326547231392e-02,2.610661766991707600e-01,3.691853999239496503e-02
9.840000000000000000e+09,9.839999999999999858e+00,3.046671321138211264e-02,1.013366497926760229e-01,1.433047055489404704e-02
9.856000000000000000e+09,9.855999999999999872e+00,3.041725426136363680e-02,1.208557701122928152e-01,1.709075698206502514e-02
9.872000000000000000e+09,9.871999999999999886e+00,3.036795563209076024e-02,4.692184707974623725e-01,6.635429031186922122e-02
9.888000000000000000e+09,9.887999999999999901e+00,3.031881654530744347e-02,1.672851000006741196e-01,2.365653694627495307e-02
9.904000000000000000e+09,9.903999999999999915e+00,3.026983622778675262e-02,3.703985361382249875e-01,5.237971974171500011e-02
9.920000000000000000e+09,9.919999999999999929e+00,3.022101391129032241e-02,7.600861609733243762e-01,1.074871961062000142e-01
9.936000000000000000e+09,9.935999999999999943e+00,3.017234883252817995e-02,1.577040954071545209e-01,2.230164407686749742e-02
9.952000000000000000e+09,9.951999999999999957e+00,3.012384023311897099e-02,4.925860191585722525e-01,6.965880022426569618e-02
9.968000000000000000e+09,9.967999999999999972e+00,3.007548735955056091e-02,4.637878425277601191e-01,6.558632078975888680e-02
9.984000000000000000e+09,9.983999999999999986e+00,3.002728946314102421e-02,5.514138567330829910e-02,7.797790881818868550e-03
1.000000000000000000e+10,1.000000000000000000e+01,2.997924579999999839e-02,4.197363035530912723e-01,5.935679491273621738e-02
1.001600000000000000e+10,1.001600000000000001e+01,2.993135563099041593e-02,1.408403975731002677e-01,1.991687286376774349e-02
1.003200000000000000e+10,1.003200000000000003e+01,2.988361822169059018e-02,1.332776302133250601e-01,1.884738798160021447e-02
1.004800000000000000e+10,1.004800000000000004e+01,2.983603284235668632e-02,1.972289953413405850e-01,2.789103760675823787e-02
1.006400000000000000e+10,1.006400000000000006e+01,2.978859876788553240e-02,6.060431088672210004e-02,8.570327659722817154e-03
1.008000000000000000e+10,1.008000000000000007e+01,2.974131527777777728e-02,4.424714312014891293e-01,6.257187137316475023e-02
1.009600000000000000e+10,1.009600000000000009e+01,2.969418165610142671e-02,1.235680607828938682e-01,1.747431418146803278e-02
1.011200000000000000e+10,1.011200000000000010e+01,2.964719719145569518e-02,5.161167483336727146e-01,7.298638626809930696e-02
1.012800000000000000e+10,1.012800000000000011e+01,2.960036117693522900e-02,9.085271730846519178e-01,1.284789059915389942e-01
1.014400000000000000e+10,1.014400000000000013e+01,2.955367291009463812e-02,3.792854489125485618e-01,5.363645797114046515e-02
1.016000000000000000e+10,1.016000000000000014e+01,2.950713169291338533e-02,1.244866456441596547e+00,1.760421539029497218e-01
1.017600000000000000e+10,1.017600000000000016e+01,2.946073683176100508e-02,8.259870052736036916e-01,1.168065303324639786e-01
1.019200000000000000e+10,1.019200000000000017e+01,2.941448763736263794e-02,4.607135303203248600e-01,6.515156849969071240e-02
1.020800000000000000e+10,1.020800000000000018e+01,2.936838342476489130e-02,1.011371869459405382e+00,1.430226361833371873e-01
1.022400000000000000e+10,1.022400000000000020e+01,2.932242351330203306e-02,2.950437711116581374e-01,4.172346414619775012e-02
1.024000000000000000e+10,1.024000000000000021e+01,2.927660722656250103e-02,4.780906361470175225e-01,6.760894304175589509e-02
1.025600000000000000e+10,1.025600000000000023e+01,2.923093389235569342e-02,4.996535116922896091e-01,7.065824606995507740e-02
1.027200000000000000e+10,1.027200000000000024e+01,2.918540284267912704e-02,1.122977861372320696e-01,1.588053405072901644e-02
1.028800000000000000e+10,1.028800000000000026e+01,2.914001341368584880e-02,6.029524930524137183e-01,8.526621874085341113e-02
1.030400000000000000e+10,1.030400000000000027e+01,2.909476494565217328e-02,1.278469513403821811e-01,1.807941130345846331e-02
1.032000000000000000e+10,1.032000000000000028e+01,2.904965678294573611e-02,7.134930269820752846e-01,1.008982518684748281e-01
1.033600000000000000e+10,1.033600000000000030e+01,2.900468827399380750e-02,7.324762306211602958e-01,1.035827519120822160e-01
1.035200000000000000e+10,1.035200000000000031e+01,2.895985877125193189e-02,4.898384294411672890e-01,6.927025122819410741e-02
1.036800000000000000e+10,1.036800000000000033e+01,2.891516763117283825e-02,1.569893440526158424e+00,2.220056787925051844e-01
1.038400000000000000e+10,1.038400000000000034e+01,2.887061421417565568e-02,8.551125274015985989e-01,1.209253011632055314e-01
1.040000000000000000e+10,1.040000000000000036e+01,2.882619788461538574e-02,1.098686478681579537e+00,1.553701870351799352e-01
1.041600000000000000e+10,1.041600000000000037e+01,2.878191801075268702e-02,1.459825095351296120e+00,2.064404199963901787e-01
1.043200000000000000e+10,1.043200000000000038e+01,2.873777396472392692e-02,4.050494164173937817e-01,5.727985627235522570e-02
1.044800000000000000e+10,1.044800000000000040e+01,2.869376512251148661e-02,9.301190639463637888e-01,1.315323122058878191e-01
1.046400000000000000e+10,1.046400000000000041e+01,2.864989086391437137e-02,5.717181564332516341e-01,8.084923098629177851e-02
1.048000000000000000e+10,1.048000000000000043e+01,2.860615057251908455e-02,2.256315950517038260e-01,3.190757673317032306e-02
1.049600000000000000e+10,1.049600000000000044e+01,2.856254363567073060e-02,6.387647251732211373e-01,9.033058724881402879e-02
1.051200000000000000e+10,1.051200000000000045e+01,2.851906944444444411e-02,7.556596318734014328e-02,1.068612207551635808e-02
1.052800000000000000e+10,1.052800000000000047e+01,2.847572739361702021e-02,6.588674561743844693e-01,9.317340468233399620e-02
1.054400000000000000e+10,1.054400000000000048e+01,2.843251688163884669e-02,3.707482040711182480e-01,5.242916785379063416e-02
1.056000000000000000e+10,1.056000000000000050e+01,2.838943731060606171e-02,4.883371671830879501e-01,6.905795099300186812e-02
1.057600000000000000e+10,1.057600000000000051e+01,2.834648808623297864e-02,1.115120217978686323e+00,1.576941558814543010e-01
1.059200000000000000e+10,1.059200000000000053e+01,2.830366861782477456e-02,4.234899561985350780e-01,5.988761578375262351e-02
1.060800000000000000e+10,1.060800000000000054e+01,2.826097831825037654e-02,1.188269764307104515e+00,1.680385616014765937e-01
1.062400000000000000e+10,1.062400000000000055e+01,2.821841660391566364e-02,1.191065640881921128e+00,1.684339390588180108e-01
1.064000000000000000e+10,1.064000000000000057e+01,2.817598289473684237e-02,4.577566485802173624e-01,6.473342257916141207e-02
1.065600000000000000e+10,1.065600000000000058e+01,2.813367661411411355e-02,1.124823180766080233e+00,1.590662954065368562e-01
1.067200000000000000e+10,1.067200000000000060e+01,2.809149718890554745e-02,4.251910870656187558e-01,6.012818033616913749e-02
1.068800000000000000e+10,1.068800000000000061e+01,2.804944404940119818e-02,2.682428036775963975e-01,3.793341902982313996e-02
1.070400000000000000e+10,1.070400000000000063e+01,2.800751662929745756e-02,5.324892808132190014e-01,7.530169958354050730e-02
1.072000000000000000e+10,1.072000000000000064e+01,2.796571436567164143e-02,2.011476255860337667e-02,2.844518870068113350e-03
1.073600000000000000e+10,1.073600000000000065e+01,2.792403669895678064e-02,3.142747703045712937e-01,4.444300607144453102e-02
1.075200000000000000e+10,1.075200000000000067e+01,2.788248307291666533e-02,7.741215943397843080e-02,1.094720097446490008e-02
1.076800000000000000e+10,1.076800000000000068e+01,2.784105293462110081e-02,2.555166649124549494e-01,3.613375861846684911e-02
1.078400000000000000e+10,1.078400000000000070e+01,2.779974573442136471e-02,3.919282417597098056e-01,5.542433206208918078e-02
1.080000000000000000e+10,1.080000000000000071e+01,2.775856092592592431e-02,6.681066985362359156e-02,9.447996742036533085e-03
1.081600000000000000e+10,1.081600000000000072e+01,2.771749796597633084e-02,6.703003180637022718e-01,9.479017700506456312e-02
1.083200000000000000e+10,1.083200000000000074e+01,2.767655631462333926e-02,5.108743229015230147e-01,7.224503135410373367e-02
1.084800000000000000e+10,1.084800000000000075e+01,2.763573543510324318e-02,3.131467239039274486e-01,4.428348396604581128e-02
1.086400000000000000e+10,1.086400000000000077e+01,2.759503479381443178e-02,9.947345878576575595e-01,1.406698835060470887e-01
1.088000000000000000e+10,1.088000000000000078e+01,2.755445386029411678e-02,3.244400448521628233e-01,4.588052317788831463e-02
1.089600000000000000e+10,1.089600000000000080e+01,2.751399210719530225e-02,3.346001995009768026e-01,4.731731625646235645e-02
1.091200000000000000e+10,1.091200000000000081e+01,2.747364901026392789e-02,6.864532361913832093e-01,9.707443366914342286e-02
1.092800000000000000e+10,1.092800000000000082e+01,2.743342404831625170e-02,1.257182196109629946e-01,1.777837779356720993e-02
1.094400000000000000e+10,1.094400000000000084e+01,2.739331670321637491e-02,3.319582066970105383e-01,4.694370019395249088e-02
1.096000000000000000e+10,1.096000000000000085e+01,2.735332645985401323e-02,3.403780750051669246e-01,4.813439156882012154e-02
1.097600000000000000e+10,1.097600000000000087e+01,2.731345280612244852e-02,9.906679317531908585e-03,1.400947994107945961e-03
1.099200000000000000e+10,1.099200000000000088e+01,2.727369523289665046e-02,2.033648494228796066e-01,2.875873627673120395e-02
1.100800000000000000e+10,1.100799999999999912e+01,2.723405323401162717e-02,1.358238819270234446e-02,1.920746486674646415e-03
1.102400000000000000e+10,1.102399999999999913e+01,2.719452630624092856e-02,2.187276631683792993e-01,3.093126073328884146e-02
1.104000000000000000e+10,1.103999999999999915e+01,2.715511394927536126e-02,2.250612963230473884e-01,3.182692822983786834e-02
1.105600000000000000e+10,1.105599999999999916e+01,2.711581566570188048e-02,1.389838494613891973e-01,1.965433006110897315e-02
1.107200000000000000e+10,1.107199999999999918e+01,2.707663096098265887e-02,9.115063042035861374e-01,1.289001982966072879e-01
1.108800000000000000e+10,1.108799999999999919e+01,2.703755934343434267e-02,3.871202904772136355e-01,5.474441808798268666e-02
1.110400000000000000e+10,1.110399999999999920e+01,2.699860032420749179e-02,7.043468807282458055e-01,9.960485426899419459e-02
1.112000000000000000e+10,1.111999999999999922e+01,2.695975341726618638e-02,1.110912317478335076e+00,1.570990977821232204e-01
1.113600000000000000e+10,1.113599999999999923e+01,2.692101813936781732e-02,3.194526967943729923e-01,4.517523990046215521e-02
1.115200000000000000e+10,1.115199999999999925e+01,2.688239401004304321e-02,9.831501588506083023e-01,1.390316773968021113e-01
1.116800000000000000e+10,1.116799999999999926e+01,2.684388055157593128e-02,9.755757747984918904e-01,1.379605497460224262e-01
1.118400000000000000e+10,1.118399999999999928e+01,2.680547728898426477e-02,3.124043126894587297e-01,4.417849626346896652e-02
1.120000000000000000e+10,1.119999999999999929e+01,2.676718374999999955e-02,8.776253764535961732e-01,1.241089442094920475e-01
1.121600000000000000e+10,1.121599999999999930e+01,2.672899946504992894e-02,1.518827259840308808e-01,2.147841809418592901e-02
1.123200000000000000e+10,1.123199999999999932e+01,2.669092396723646635e-02,2.985706418468853096e-01,4.222221476924965800e-02
1.124800000000000000e+10,1.124799999999999933e+01,2.665295679231863279e-02,3.017168901253246549e-01,4.266713986204485887e-02
1.126400000000000000e+10,1.126399999999999935e+01,2.661509747869318307e-02,9.312921636030260797e-02,1.316982054944675073e-02
1.128000000000000000e+10,1.127999999999999936e+01,2.657734556737588807e-02,8.145500115947880149e-01,1.151891737148326017e-01
1.129600000000000000e+10,1.129599999999999937e+01,2.653970060198300451e-02,3.611616946873604239e-01,5.107349652728418454e-02
1.131200000000000000e+10,1.131199999999999939e+01,2.650216212871287294e-02,1.130226347315522517e+00,1.598303814435075298e-01
1.132800000000000000e+10,1.132799999999999940e+01,2.646472969632768235e-02,1.399613311721637388e+00,1.979256013781725554e-01
1.134400000000000000e+10,1.134399999999999942e+01,2.642740285613540130e-02,5.865803491198727793e-01,8.295096037158845859e-02
1.136000000000000000e+10,1.135999999999999943e+01,2.639018116197183045e-02,1.598600153253065592e+00,2.260652239057725776e-01
1.137600000000000000e+10,1.137599999999999945e+01,2.635306417018284247e-02,1.004999337957619199e+00,1.421214678969046352e-01
1.139200000000000000e+10,1.139199999999999946e+01,2.631605143960673993e-02,7.531157638426190237e-01,1.065014809573190113e-01
1.140800000000000000e+10,1.140799999999999947e+01,2.627914253155680391e-02,1.641172313426966678e+00,2.320855441855378676e-01
1.142400000000000000e+10,1.142399999999999949e+01,2.624233700980392256e-02,4.691281084454710926e-01,6.634151176603085565e-02
1.144000000000000000e+10,1.143999999999999950e+01,2.620563444055944158e-02,8.208296825451517620e-01,1.160772101738306306e-01
1.145600000000000000e+10,1.145599999999999952e+01,2.616903439245810148e-02,4.992199569787957314e-01,7.059693515166075295e-02
1.147200000000000000e+10,1.147199999999999953e+01,2.613253643654114486e-02,1.220757316302052836e-01,1.726327721681046243e-02
1.148800000000000000e+10,1.148799999999999955e+01,2.609614014623955550e-02,5.793793616486415665e-01,8.193263640751659305e-02
1.150400000000000000e+10,1.150399999999999956e+01,2.605984509735743970e-02,1.137306514557484133e-01,1.608316196765874340e-02
1.152000000000000000e+10,1.151999999999999957e+01,2.602365086805555686e-02,8.330956886499857328e-01,1.178118011601233112e-01
1.153600000000000000e+10,1.153599999999999959e+01,2.598755703883495055e-02,1.058728323705571350e+00,1.497195249649112270e-01
1.155200000000000000e+10,1.155199999999999960e+01,2.595156319252077404e-02,7.611244294764113461e-01,1.076340223160856119e-01
1.156800000000000000e+10,1.156799999999999962e+01,2.591566891424619545e-02,1.973594580891573802e+00,2.790948692958393207e-01
1.158400000000000000e+10,1.158399999999999963e+01,2.587987379143646266e-02,8.397594250051667597e-01,1.187541500321145499e-01
1.160000000000000000e+10,1.159999999999999964e+01,2.584417741379310338e-02,1.160474084071522638e+00,1.641078496824997235e-01
1.161600000000000000e+10,1.161599999999999966e+01,2.580857937327823634e-02,1.794544987438004613e+00,2.537746625187097260e-01
1.163200000000000000e+10,1.163199999999999967e+01,2.577307926409903860e-02,6.642654161645457078e-01,9.393675443638410671e-02
1.164800000000000000e+10,1.164799999999999969e+01,2.573767668269230646e-02,1.510233924265031780e+00,2.135689587820407409e-01
1.166400000000000000e+10,1.166399999999999970e+01,2.570237122770918994e-02,1.058867743629429370e+00,1.497392409622103349e-01
1.168000000000000000e+10,1.167999999999999972e+01,2.566716250000000005e-02,4.144485346836954687e-01,5.860902777972962913e-02
1.169600000000000000e+10,1.169599999999999973e+01,2.563205010259917913e-02,8.855913885633519556e-01,1.252354537419498315e-01
1.171200000000000000e+10,1.171199999999999974e+01,2.559703364071038226e-02,1.022451611577593344e-01,1.445894722540515265e-02
1.172800000000000000e+10,1.172799999999999976e+01,2.556211272169167659e-02,6.389064172473797321e-01,9.035062456108698681e-02
1.174400000000000000e+10,1.174399999999999977e+01,2.552728695504087250e-02,5.923925117077876168e-01,8.377288437437299673e-02
1.176000000000000000e+10,1.175999999999999979e+01,2.549255595238095196e-02,5.695978274966578825e-01,8.054938575305473081e-02
1.177600000000000000e+10,1.177599999999999980e+01,2.545791932744565292e-02,1.826842573838084682e+00,2.583420091977978172e-01
1.179200000000000000e+10,1.179199999999999982e+01,2.542337669606513015e-02,8.807590403888635455e-01,1.245520896938272504e-01
1.180800000000000000e+10,1.180799999999999983e+01,2.538892767615176169e-02,1.892382781090314436e+00,2.676103441201707067e-01
1.182400000000000000e+10,1.182399999999999984e+01,2.535457188768606290e-02,1.828979741024048478e+00,2.586442356034664436e-01
1.184000000000000000e+10,1.183999999999999986e+01,2.532030895270270116e-02,8.068347746453380376e-01,1.140981274235419035e-01
1.185600000000000000e+10,1.185599999999999987e+01,2.528613849527665269e-02,2.018941279997679583e+00,2.855075495811180142e-01
1.187200000000000000e+10,1.187199999999999989e+01,2.525206014150943243e-02,1.214172457943070382e+00,1.717015777876449711e-01
1.188800000000000000e+10,1.188799999999999990e+01,2.521807351951547635e-02,9.791704561460141676e-01,1.384688897721658429e-01
1.190400000000000000e+10,1.190399999999999991e+01,2.518417825940860375e-02,1.473211663799950610e+00,2.083334747340097048e-01
1.192000000000000000e+10,1.191999999999999993e+01,2.515037399328859044e-02,2.332912013184024747e-01,3.299075603988291250e-02
1.193600000000000000e+10,1.193599999999999994e+01,2.511666035522788082e-02,8.060876165046552133e-01,1.139924684368198299e-01
1.195200000000000000e+10,1.195199999999999996e+01,2.508303698125836576e-02,2.531144720511143698e-01,3.579405374232335485e-02
1.196800000000000000e+10,1.196799999999999997e+01,2.504950350935828893e-02,3.848066022928345875e-01,5.441722905551235612e-02
1.198400000000000000e+10,1.198399999999999999e+01,2.501605957943925373e-02,9.103654492867464532e-01,1.287388648814349335e-01
1.200000000000000000e+10,1.200000000000000000e+01,2.498270483333333430e-02,3.413157612381880202e-01,4.826699398837444588e-02
1.201600000000000000e+10,1.201600000000000001e+01,2.494943891478029405e-02,1.656077801476187217e+00,2.341933961624158289e-01
1.203200000000000000e+10,1.203200000000000003e+01,2.491626146941489442e-02,1.197846618739308200e+00,1.693928675779419746e-01
1.204800000000000000e+10,1.204800000000000004e+01,2.488317214475431471e-02,9.245607515125914277e-01,1.307462862929526792e-01
1.206400000000000000e+10,1.206400000000000006e+01,2.485017059018567592e-02,1.628255315080405330e+00,2.302588934639902274e-01
1.208000000000000000e+10,1.208000000000000007e+01,2.481725645695364094e-02,4.290775071044728439e-01,6.067777644029032774e-02
1.209600000000000000e+10,1.209600000000000009e+01,2.478442939814814658e-02,7.013679726266991432e-01,9.918359350181581158e-02
1.211200000000000000e+10,1.211200000000000010e+01,2.475168906869220503e-02,1.021092719368150492e+00,1.443973052065466445e-01
1.212800000000000000e+10,1.212800000000000011e+01,2.471903512532981628e-02,1.362027445693001493e-01,1.926104153373322039e-02
1.214400000000000000e+10,1.214400000000000013e+01,2.468646722661396731e-02,5.708811573453799193e-01,8.073086718792506222e-02
1.216000000000000000e+10,1.216000000000000014e+01,2.465398503289473534e-02,1.225744630155298359e-01,1.733380506085126227e-02
1.217600000000000000e+10,1.217600000000000016e+01,2.462158820630749173e-02,1.232006085853317723e-01,1.742235111669070136e-02
1.219200000000000000e+10,1.219200000000000017e+01,2.458927641076115445e-02,8.450045441222800435e-02,1.194958858721929633e-02
1.220800000000000000e+10,1.220800000000000018e+01,2.455704931192660700e-02,6.964796867624238608e-02,9.849231905387204403e-03
1.222400000000000000e+10,1.222400000000000020e+01,2.452490657722513137e-02,2.349832787582349924e-01,3.323004030651033336e-02
1.224000000000000000e+10,1.224000000000000021e+01,2.449284787581699346e-02,1.436616711089298282e-01,2.031584181937485384e-02
1.225600000000000000e+10,1.225600000000000023e+01,2.446087287859007725e-02,2.241641346951162295e-01,3.170005657660725923e-02
1.227200000000000000e+10,1.227200000000000024e+01,2.442898125814862986e-02,7.114759592903217023e-01,1.006130092714179886e-01
1.228800000000000000e+10,1.228800000000000026e+01,2.439717268880208303e-02,9.945487948206950535e-02,1.406436096786515405e-02
1.230400000000000000e+10,1.230400000000000027e+01,2.436544684655396475e-02,3.428960120801528566e-01,4.849046435379953529e-02
1.232000000000000000e+10,1.232000000000000028e+01,2.433380340909090805e-02,8.896067895913268853e-01,1.258032896267478051e-01
1.233600000000000000e+10,1.233600000000000030e+01,2.430224205577172572e-02,3.392848088504451520e-01,4.797978789412832984e-02
1.235200000000000000e+10,1.235200000000000031e+01,2.427076246761657868e-02,1.101169765288166458e+00,1.557213597418745377e-01
1.236800000000000000e+10,1.236800000000000033e+01,2.423936432729624849e-02,1.288082891316495227e+00,1.821535839603798668e-01
1.238400000000000000e+10,1.238400000000000034e+01,2.420804731912144792e-02,3.067069859241473018e-01,4.337281170986528184e-02
1.240000000000000000e+10,1.240000000000000036e+01,2.417681112903225654e-02,1.006107896000802304e+00,1.422782340661901401e-01
1.241600000000000000e+10,1.241600000000000037e+01,2.414565544458762911e-02,5.205455524552522473e-01,7.361268334016095316e-02
1.243200000000000000e+10,1.243200000000000038e+01,2.411457995495495596e-02,3.022949705158706757e-01,4.274888880511757555e-02
1.244800000000000000e+10,1.244800000000000040e+01,2.408358435089974145e-02,9.821578006054340060e-01,1.388913435625825088e-01
1.246400000000000000e+10,1.246400000000000041e+01,2.405266832477535172e-02,1.951426960953400735e-01,2.759600466482977146e-02
1.248000000000000000e+10,1.248000000000000043e+01,2.402183157051282145e-02,1.292931057162087338e+00,1.828391848563798994e-01
1.249600000000000000e+10,1.249600000000000044e+01,2.399107378361075432e-02,7.347067243534149972e-01,1.038981760436115953e-01
1.251200000000000000e+10,1.251200000000000045e+01,2.396039466112532060e-02,1.250905544460922725e+00,1.768961684496751785e-01
1.252800000000000000e+10,1.252800000000000047e+01,2.392979390166028245e-02,2.073275445966843655e+00,2.931911879009049260e-01
1.254400000000000000e+10,1.254400000000000048e+01,2.389927120535714419e-02,1.089484539330044299e+00,1.540688994832933867e-01
1.256000000000000000e+10,1.256000000000000050e+01,2.386882627388535114e-02,3.097068977127863221e+00,4.379704270272249955e-01
1.257600000000000000e+10,1.257600000000000051e+01,2.383845881043257162e-02,3.084251511623410824e+00,4.361578516916902459e-01
1.259200000000000000e+10,1.259200000000000053e+01,2.380816851969504502e-02,2.550728728427321901e+00,3.607099998967195353e-01
1.260800000000000000e+10,1.260800000000000054e+01,2.377795510786802000e-02,4.209894817641851361e+00,5.953401246917662260e-01
1.262400000000000000e+10,1.262400000000000055e+01,2.374781828263624814e-02,1.812142183690327979e+00,2.562631610358654943e-01
1.264000000000000000e+10,1.264000000000000057e+01,2.371775775316455753e-02,2.369738791996363503e+00,3.351154005088142762e-01
1.265600000000000000e+10,1.265600000000000058e+01,2.368777323008849564e-02,2.017486585860261084e+00,2.853018347529161503e-01
1.267200000000000000e+10,1.267200000000000060e+01,2.365786442550505200e-02,9.660595784943361020e-01,1.366148217077431115e-01
1.268800000000000000e+10,1.268800000000000061e+01,2.362803105296342951e-02,2.604195533735517820e+00,3.682709808517927730e-01
1.270400000000000000e+10,1.270400000000000063e+01,2.359827282745591975e-02,1.403018775048903377e+00,1.984071832346578357e-01
1.272000000000000000e+10,1.272000000000000064e+01,2.356858946540880614e-02,3.086197612442849181e+00,4.364330585447574462e-01
1.273600000000000000e+10,1.273600000000000065e+01,2.353898068467336763e-02,3.321139268897544738e+00,4.696572128544787006e-01
1.275200000000000000e+10,1.275200000000000067e+01,2.350944620451693792e-02,2.559219481402526419e+00,3.619107153905609109e-01
1.276800000000000000e+10,1.276800000000000068e+01,2.347998574561403415e-02,4.677757200845639396e+00,6.615026445694365265e-01
1.278400000000000000e+10,1.278400000000000070e+01,2.345059903003754789e-02,2.697837311881643885e+00,3.815132850643006002e-01
1.280000000000000000e+10,1.280000000000000071e+01,2.342128578124999874e-02,3.740859403625772739e+00,5.290117212611079589e-01
1.281600000000000000e+10,1.281600000000000072e+01,2.339204572409488148e-02,4.641279519853551250e+00,6.563441719493389170e-01
1.283200000000000000e+10,1.283200000000000074e+01,2.336287858478803062e-02,2.455464541659261979e+00,3.472382635978717991e-01
1.284800000000000000e+10,1.284800000000000075e+01,2.333378409090909253e-02,4.087488961873440019e+00,5.780301631386204342e-01
1.286400000000000000e+10,1.286400000000000077e+01,2.330476197139303568e-02,1.957531359085961764e+00,2.768232969913176356e-01
1.288000000000000000e+10,1.288000000000000078e+01,2.327581195652174070e-02,1.603779452349286316e+00,2.267976518412256337e-01
1.289600000000000000e+10,1.289600000000000080e+01,2.324693377791563209e-02,1.793092267344192026e+00,2.535692268488757839e-01
1.291200000000000000e+10,1.291200000000000081e+01,2.321812716852540356e-02,5.441327418792198944e-01,7.694825368124109943e-02
1.292800000000000000e+10,1.292800000000000082e+01,2.318939186262376079e-02,2.004233071861996951e+00,2.834275958424176123e-01
1.294400000000000000e+10,1.294400000000000084e+01,2.316072759579728205e-02,1.283738498465899713e+00,1.815392238650765100e-01
1.296000000000000000e+10,1.296000000000000085e+01,2.313213410493827199e-02,2.072806957414476514e+00,2.931249368316349857e-01
1.297600000000000000e+10,1.297600000000000087e+01,2.310361112823674373e-02,2.999056920504594714e+00,4.241101021167613117e-01
1.299200000000000000e+10,1.299200000000000088e+01,2.307515840517241484e-02,1.338388902454566320e+00,1.892675828228171375e-01
