frequency_hz,frequency_ghz,wavelength_m,cback_m2,rcs_normalized
9.392000000000000000e+09,9.391999999999999460e+00,3.191998062180579493e-02,3.177641006823668790e-01,4.493644794403060111e-02
9.408000000000000000e+09,9.407999999999999474e+00,3.186569494047618994e-02,8.266680471204684855e-01,1.169028395172763274e-01
9.424000000000000000e+09,9.423999999999999488e+00,3.181159359083191723e-02,8.487675036071140600e-01,1.200280228651466330e-01
9.440000000000000000e+09,9.439999999999999503e+00,3.175767563559322298e-02,2.882127815847043140e-01,4.075746325237427498e-02
9.456000000000000000e+09,9.455999999999999517e+00,3.170394014382402897e-02,8.127120669833175493e-01,1.149292617166553510e-01
9.472000000000000000e+09,9.471999999999999531e+00,3.165038619087837818e-02,3.431257062547649617e-01,4.852294643814556580e-02
9.488000000000000000e+09,9.487999999999999545e+00,3.159701285834738693e-02,1.879545155241212906e-01,2.657949178197978671e-02
9.504000000000000000e+09,9.503999999999999559e+00,3.154381923400673138e-02,3.664797643022006390e-01,5.182554862472634610e-02
9.520000000000000000e+09,9.519999999999999574e+00,3.149080441176470291e-02,4.102701296657133151e-03,5.801814076896778414e-04
9.536000000000000000e+09,9.535999999999999588e+00,3.143796749161073545e-02,2.204696629656501539e-01,3.117760474458677183e-02
9.552000000000000000e+09,9.551999999999999602e+00,3.138530757956448786e-02,4.811159532225574298e-02,6.803676671027997745e-03
9.568000000000000000e+09,9.567999999999999616e+00,3.133282378762541898e-02,2.121721933907303737e-01,3.000422232404309150e-02
9.584000000000000000e+09,9.583999999999999631e+00,3.128051523372286924e-02,3.699478513757196718e-01,5.231598638629191000e-02
9.600000000000000000e+09,9.599999999999999645e+00,3.122838104166666615e-02,8.471125886821634365e-02,1.197939939165739397e-02
9.616000000000000000e+09,9.615999999999999659e+00,3.117642034109817037e-02,6.143547979823538174e-01,8.687866986678594028e-02
9.632000000000000000e+09,9.631999999999999673e+00,3.112463226744185962e-02,3.976262993850279703e-01,5.623011996988730443e-02
9.648000000000000000e+09,9.647999999999999687e+00,3.107301596185738091e-02,2.278636605354006084e-01,3.222322313312683817e-02
9.664000000000000000e+09,9.663999999999999702e+00,3.102157057119205377e-02,7.089187076077394511e-01,1.002513768312922049e-01
9.680000000000000000e+09,9.679999999999999716e+00,3.097029524793388361e-02,2.249033722235636856e-01,3.180459547399692305e-02
9.696000000000000000e+09,9.695999999999999730e+00,3.091918915016501554e-02,2.416735410520008676e-01,3.417614033055374478e-02
9.712000000000000000e+09,9.711999999999999744e+00,3.086825144151564976e-02,4.502117731896915220e-01,6.366646788068380802e-02
9.728000000000000000e+09,9.727999999999999758e+00,3.081748129111842177e-02,3.824081071844954299e-02,5.407804709522027499e-03
9.744000000000000000e+09,9.743999999999999773e+00,3.076687787356321979e-02,1.528268015239475641e-01,2.161192405431043226e-02
9.760000000000000000e+09,9.759999999999999787e+00,3.071644036885246010e-02,1.422987724255695141e-01,2.012310819840793658e-02
9.776000000000000000e+09,9.775999999999999801e+00,3.066616796235679260e-02,2.547381269586312252e-02,3.602366207150221530e-03
9.792000000000000000e+09,9.791999999999999815e+00,3.061605984477124356e-02,9.116681706880863656e-02,1.289230885628110668e-02
9.808000000000000000e+09,9.807999999999999829e+00,3.056611521207177815e-02,1.587153064872165453e-02,2.244464397510035573e-03
9.824000000000000000e+09,9.823999999999999844e+00,3.051633326547231392e-02,2.220321880611175469e-01,3.139856843262747027e-02
9.840000000000000000e+09,9.839999999999999858e+00,3.046671321138211264e-02,1.110995996156043525e-01,1.571109311595777352e-02
9.856000000000000000e+09,9.855999999999999872e+00,3.041725426136363680e-02,1.193114378850663876e-01,1.687236602919141293e-02
9.872000000000000000e+09,9.871999999999999886e+00,3.036795563209076024e-02,5.216157313825363628e-01,7.376402214638050348e-02
9.888000000000000000e+09,9.887999999999999901e+00,3.031881654530744347e-02,1.649884844438462284e-01,2.333176223070692126e-02
9.904000000000000000e+09,9.903999999999999915e+00,3.026983622778675262e-02,3.585149056780012056e-01,5.069920221183917691e-02
9.920000000000000000e+09,9.919999999999999929e+00,3.022101391129032241e-02,6.918235817556949163e-01,9.783387834327095245e-02
9.936000000000000000e+09,9.935999999999999943e+00,3.017234883252817995e-02,1.524337532444496324e-01,2.155634133268384892e-02
9.952000000000000000e+09,9.951999999999999957e+00,3.012384023311897099e-02,5.122918329383920888e-01,7.244548781172473195e-02
9.968000000000000000e+09,9.967999999999999972e+00,3.007548735955056091e-02,5.099521058259194328e-01,7.211461649754200010e-02
9.984000000000000000e+09,9.983999999999999986e+00,3.002728946314102421e-02,6.576304538765705143e-02,9.299847463440535922e-03
1.000000000000000000e+10,1.000000000000000000e+01,2.997924579999999839e-02,4.107872984158045804e-01,5.809127592352693326e-02
1.001600000000000000e+10,1.001600000000000001e+01,2.993135563099041593e-02,1.155220411642440687e-01,1.633649042801793572e-02
1.003200000000000000e+10,1.003200000000000003e+01,2.988361822169059018e-02,1.100537326911985442e-01,1.556319237920361469e-02
1.004800000000000000e+10,1.004800000000000004e+01,2.983603284235668632e-02,1.856090607342716636e-01,2.624781049122722545e-02
1.006400000000000000e+10,1.006400000000000006e+01,2.978859876788553240e-02,4.325951303747178206e-02,6.117521933780655126e-03
1.008000000000000000e+10,1.008000000000000007e+01,2.974131527777777728e-02,4.708029649793610827e-01,6.657836074704302776e-02
1.009600000000000000e+10,1.009600000000000009e+01,2.969418165610142671e-02,1.507455587979081024e-01,2.131760617756874726e-02
1.011200000000000000e+10,1.011200000000000010e+01,2.964719719145569518e-02,5.648720561624058778e-01,7.988109321434130883e-02
1.012800000000000000e+10,1.012800000000000011e+01,2.960036117693522900e-02,8.883921376335063291e-01,1.256315202407299603e-01
1.014400000000000000e+10,1.014400000000000013e+01,2.955367291009463812e-02,3.433439484788165519e-01,4.855380905075417503e-02
1.016000000000000000e+10,1.016000000000000014e+01,2.950713169291338533e-02,1.161419479856457659e+00,1.642415423443989442e-01
1.017600000000000000e+10,1.017600000000000016e+01,2.946073683176100508e-02,8.282202799464375431e-01,1.171223477292844956e-01
1.019200000000000000e+10,1.019200000000000017e+01,2.941448763736263794e-02,4.858955914860147440e-01,6.871267681326495569e-02
1.020800000000000000e+10,1.020800000000000018e+01,2.936838342476489130e-02,1.089176745700181748e+00,1.540253730043861513e-01
1.022400000000000000e+10,1.022400000000000020e+01,2.932242351330203306e-02,2.998853555944599458e-01,4.240813434214138478e-02
1.024000000000000000e+10,1.024000000000000021e+01,2.927660722656250103e-02,4.792883429701714215e-01,6.777831614021255502e-02
1.025600000000000000e+10,1.025600000000000023e+01,2.923093389235569342e-02,4.544257249675001664e-01,6.426238171832475421e-02
1.027200000000000000e+10,1.027200000000000024e+01,2.918540284267912704e-02,9.350933891836295253e-02,1.322357538678032608e-02
1.028800000000000000e+10,1.028800000000000026e+01,2.914001341368584880e-02,5.640209832076625851e-01,7.976073916728164404e-02
1.030400000000000000e+10,1.030400000000000027e+01,2.909476494565217328e-02,1.283063962658790857e-01,1.814438347285521683e-02
1.032000000000000000e+10,1.032000000000000028e+01,2.904965678294573611e-02,7.345970904887144659e-01,1.038826722266497776e-01
1.033600000000000000e+10,1.033600000000000030e+01,2.900468827399380750e-02,7.934599892751513783e-01,1.122067389839436213e-01
1.035200000000000000e+10,1.035200000000000031e+01,2.895985877125193189e-02,5.252946100113995431e-01,7.428426888804616490e-02
1.036800000000000000e+10,1.036800000000000033e+01,2.891516763117283825e-02,1.545133880423228190e+00,2.185043182508543125e-01
1.038400000000000000e+10,1.038400000000000034e+01,2.887061421417565568e-02,8.001330944490282482e-01,1.131504127426439521e-01
1.040000000000000000e+10,1.040000000000000036e+01,2.882619788461538574e-02,1.038616590541556972e+00,1.468754344951311019e-01
1.041600000000000000e+10,1.041600000000000037e+01,2.878191801075268702e-02,1.462547062284448529e+00,2.068253455595180090e-01
1.043200000000000000e+10,1.043200000000000038e+01,2.873777396472392692e-02,4.386362555193017987e-01,6.202952196355950715e-02
1.044800000000000000e+10,1.044800000000000040e+01,2.869376512251148661e-02,9.976398846909603213e-01,1.410807345733366691e-01
1.046400000000000000e+10,1.046400000000000041e+01,2.864989086391437137e-02,5.767394329198221037e-01,8.155931223513902817e-02
1.048000000000000000e+10,1.048000000000000043e+01,2.860615057251908455e-02,2.268174563563448154e-01,3.207527470367866479e-02
1.049600000000000000e+10,1.049600000000000044e+01,2.856254363567073060e-02,5.886704050679213429e-01,8.324652456561765224e-02
1.051200000000000000e+10,1.051200000000000045e+01,2.851906944444444411e-02,5.937976737988810705e-02,8.397159465355101202e-03
1.052800000000000000e+10,1.052800000000000047e+01,2.847572739361702021e-02,6.187500881212800730e-01,8.750022757611383706e-02
1.054400000000000000e+10,1.054400000000000048e+01,2.843251688163884669e-02,3.814539220335466663e-01,5.394311148961693919e-02
1.056000000000000000e+10,1.056000000000000050e+01,2.838943731060606171e-02,5.031461172804800874e-01,7.115215110474575055e-02
1.057600000000000000e+10,1.057600000000000051e+01,2.834648808623297864e-02,1.182727387070021896e+00,1.672547891562396194e-01
1.059200000000000000e+10,1.059200000000000053e+01,2.830366861782477456e-02,4.389206080723196957e-01,6.206973353456140402e-02
1.060800000000000000e+10,1.060800000000000054e+01,2.826097831825037654e-02,1.168436732815379298e+00,1.652338835862872946e-01
1.062400000000000000e+10,1.062400000000000055e+01,2.821841660391566364e-02,1.121948298665287780e+00,1.586597454231055415e-01
1.064000000000000000e+10,1.064000000000000057e+01,2.817598289473684237e-02,4.289649299543077388e-01,6.066185640011833441e-02
1.065600000000000000e+10,1.065600000000000058e+01,2.813367661411411355e-02,1.141167133271832723e+00,1.613775670995862555e-01
1.067200000000000000e+10,1.067200000000000060e+01,2.809149718890554745e-02,4.628356005830350783e-01,6.545165998167083721e-02
1.068800000000000000e+10,1.068800000000000061e+01,2.804944404940119818e-02,2.971429209344239597e-01,4.202031434587379100e-02
1.070400000000000000e+10,1.070400000000000063e+01,2.800751662929745756e-02,5.272953208842947603e-01,7.456719839392127180e-02
1.072000000000000000e+10,1.072000000000000064e+01,2.796571436567164143e-02,1.250351251273514736e-02,1.768177833617807278e-03
1.073600000000000000e+10,1.073600000000000065e+01,2.792403669895678064e-02,2.813195844073588248e-01,3.978266529545417679e-02
1.075200000000000000e+10,1.075200000000000067e+01,2.788248307291666533e-02,7.182933606108786451e-02,1.015770885959764100e-02
1.076800000000000000e+10,1.076800000000000068e+01,2.784105293462110081e-02,2.254281080117631064e-01,3.187880071738394272e-02
1.078400000000000000e+10,1.078400000000000070e+01,2.779974573442136471e-02,4.204889117498145645e-01,5.946322461634868939e-02
1.080000000000000000e+10,1.080000000000000071e+01,2.775856092592592431e-02,8.357971820192275358e-02,1.181938314646712243e-02
1.081600000000000000e+10,1.081600000000000072e+01,2.771749796597633084e-02,7.191159979339205588e-01,1.016934214327075287e-01
1.083200000000000000e+10,1.083200000000000074e+01,2.767655631462333926e-02,4.869677079300555045e-01,6.886428961242672953e-02
1.084800000000000000e+10,1.084800000000000075e+01,2.763573543510324318e-02,2.848868404692151413e-01,4.028712698883742810e-02
1.086400000000000000e+10,1.086400000000000077e+01,2.759503479381443178e-02,9.318658982619375530e-01,1.317793398881214606e-01
1.088000000000000000e+10,1.088000000000000078e+01,2.755445386029411678e-02,3.470787358426382085e-01,4.908196209760874729e-02
1.089600000000000000e+10,1.089600000000000080e+01,2.751399210719530225e-02,3.684619417350133985e-01,5.210585723364141719e-02
1.091200000000000000e+10,1.091200000000000081e+01,2.747364901026392789e-02,7.315302772968287348e-01,1.034489804060340912e-01
1.092800000000000000e+10,1.092800000000000082e+01,2.743342404831625170e-02,1.080005691076291324e-01,1.527284530004796755e-02
1.094400000000000000e+10,1.094400000000000084e+01,2.739331670321637491e-02,3.023821842350611355e-01,4.276122208865713176e-02
1.096000000000000000e+10,1.096000000000000085e+01,2.735332645985401323e-02,3.149910620133233308e-01,4.454430009746558616e-02
1.097600000000000000e+10,1.097600000000000087e+01,2.731345280612244852e-02,3.625622617826114273e-03,5.127155700747284845e-04
1.099200000000000000e+10,1.099200000000000088e+01,2.727369523289665046e-02,2.125436137727300667e-01,3.005674654759522141e-02
1.100800000000000000e+10,1.100799999999999912e+01,2.723405323401162717e-02,1.513298228965944542e-02,2.140022958656871439e-03
1.102400000000000000e+10,1.102399999999999913e+01,2.719452630624092856e-02,2.560919338236190557e-01,3.621510997761923784e-02
1.104000000000000000e+10,1.103999999999999915e+01,2.715511394927536126e-02,2.315385976049031125e-01,3.274291248118934433e-02
1.105600000000000000e+10,1.105599999999999916e+01,2.711581566570188048e-02,1.497755083299192880e-01,2.118042698626219217e-02
1.107200000000000000e+10,1.107199999999999918e+01,2.707663096098265887e-02,8.310467162646775208e-01,1.175220467771283805e-01
1.108800000000000000e+10,1.108799999999999919e+01,2.703755934343434267e-02,3.505039999658346450e-01,4.956634407353380234e-02
1.110400000000000000e+10,1.110399999999999920e+01,2.699860032420749179e-02,6.737262920307139913e-01,9.527465936319007289e-02
1.112000000000000000e+10,1.111999999999999922e+01,2.695975341726618638e-02,1.206136801214472865e+00,1.705652194969969615e-01
1.113600000000000000e+10,1.113599999999999923e+01,2.692101813936781732e-02,3.742506357431589770e-01,5.292446243920859161e-02
1.115200000000000000e+10,1.115199999999999925e+01,2.688239401004304321e-02,1.031630100419200113e+00,1.458874435640580280e-01
1.116800000000000000e+10,1.116799999999999926e+01,2.684388055157593128e-02,8.762418237978795155e-01,1.239132898175770159e-01
1.118400000000000000e+10,1.118399999999999928e+01,2.680547728898426477e-02,2.486127287266001740e-01,3.515744201014524978e-02
1.120000000000000000e+10,1.119999999999999929e+01,2.676718374999999955e-02,8.131795743073113591e-01,1.149953740260162421e-01
1.121600000000000000e+10,1.121599999999999930e+01,2.672899946504992894e-02,1.857723139793109601e-01,2.627089686546411548e-02
1.123200000000000000e+10,1.123199999999999932e+01,2.669092396723646635e-02,3.225718556032175499e-01,4.561633414975532763e-02
1.124800000000000000e+10,1.124799999999999933e+01,2.665295679231863279e-02,3.678444049927638293e-01,5.201852859075182384e-02
1.126400000000000000e+10,1.126399999999999935e+01,2.661509747869318307e-02,1.364589139747246216e-01,1.929726759931769259e-02
1.128000000000000000e+10,1.127999999999999936e+01,2.657734556737588807e-02,8.374637408182196152e-01,1.184295070257423421e-01
1.129600000000000000e+10,1.129599999999999937e+01,2.653970060198300451e-02,2.995138659881506071e-01,4.235560032926888319e-02
1.131200000000000000e+10,1.131199999999999939e+01,2.650216212871287294e-02,9.938416001253973509e-01,1.405436021021402304e-01
1.132800000000000000e+10,1.132799999999999940e+01,2.646472969632768235e-02,1.321293645862039012e+00,1.868500658461973163e-01
1.134400000000000000e+10,1.134399999999999942e+01,2.642740285613540130e-02,6.027315915634633425e-01,8.523498006965783691e-02
1.136000000000000000e+10,1.135999999999999943e+01,2.639018116197183045e-02,1.759150613214631731e+00,2.487693851718202898e-01
1.137600000000000000e+10,1.137599999999999945e+01,2.635306417018284247e-02,1.097946722696550026e+00,1.552655748205176156e-01
1.139200000000000000e+10,1.139199999999999946e+01,2.631605143960673993e-02,7.881747800941071302e-01,1.114593338279574603e-01
1.140800000000000000e+10,1.140799999999999947e+01,2.627914253155680391e-02,1.488985688116460704e+00,2.105641503233685596e-01
1.142400000000000000e+10,1.142399999999999949e+01,2.624233700980392256e-02,3.761864774646403453e-01,5.319821850717985912e-02
1.144000000000000000e+10,1.143999999999999950e+01,2.620563444055944158e-02,7.156691371038896854e-01,1.012059853695198020e-01
1.145600000000000000e+10,1.145599999999999952e+01,2.616903439245810148e-02,5.704631376485513883e-01,8.067175314607522019e-02
1.147200000000000000e+10,1.147199999999999953e+01,2.613253643654114486e-02,1.450113387959138522e-01,2.050670438574928034e-02
1.148800000000000000e+10,1.148799999999999955e+01,2.609614014623955550e-02,7.114838477907166059e-01,1.006141248196708998e-01
1.150400000000000000e+10,1.150399999999999956e+01,2.605984509735743970e-02,1.421558775866354485e-01,2.010290079776877459e-02
1.152000000000000000e+10,1.151999999999999957e+01,2.602365086805555686e-02,8.758703053449624631e-01,1.238607517253762225e-01
1.153600000000000000e+10,1.153599999999999959e+01,2.598755703883495055e-02,9.009441812089657997e-01,1.274065610697871498e-01
1.155200000000000000e+10,1.155199999999999960e+01,2.595156319252077404e-02,6.075430095870842928e-01,8.591538429118923681e-02
1.156800000000000000e+10,1.156799999999999962e+01,2.591566891424619545e-02,1.833090859303494025e+00,2.592256072944766898e-01
1.158400000000000000e+10,1.158399999999999963e+01,2.587987379143646266e-02,9.516195861688020452e-01,1.345727975707963764e-01
1.160000000000000000e+10,1.159999999999999964e+01,2.584417741379310338e-02,1.291496465898519075e+00,1.826363128658125001e-01
1.161600000000000000e+10,1.161599999999999966e+01,2.580857937327823634e-02,1.893682589181139297e+00,2.677941558172288739e-01
1.163200000000000000e+10,1.163199999999999967e+01,2.577307926409903860e-02,6.359604168977444072e-01,8.993401742683172773e-02
1.164800000000000000e+10,1.164799999999999969e+01,2.573767668269230646e-02,1.388541477120922352e+00,1.963598835450015012e-01
1.166400000000000000e+10,1.166399999999999970e+01,2.570237122770918994e-02,9.530666260569744530e-01,1.347774299772518669e-01
1.168000000000000000e+10,1.167999999999999972e+01,2.566716250000000005e-02,3.572153644398662897e-01,5.051542825161783878e-02
1.169600000000000000e+10,1.169599999999999973e+01,2.563205010259917913e-02,9.382740205318881310e-01,1.326855412248497401e-01
1.171200000000000000e+10,1.171199999999999974e+01,2.559703364071038226e-02,1.515117047396937200e-01,2.142595031448241844e-02
1.172800000000000000e+10,1.172799999999999976e+01,2.556211272169167659e-02,7.584115812382284938e-01,1.072503862685478954e-01
1.174400000000000000e+10,1.174399999999999977e+01,2.552728695504087250e-02,6.196521882259332648e-01,8.762779760150689323e-02
1.176000000000000000e+10,1.175999999999999979e+01,2.549255595238095196e-02,5.860100712101942166e-01,8.287031481236112329e-02
1.177600000000000000e+10,1.177599999999999980e+01,2.545791932744565292e-02,1.662572574586487439e+00,2.351118511834599523e-01
1.179200000000000000e+10,1.179199999999999982e+01,2.542337669606513015e-02,7.598456383196909858e-01,1.074531827180257582e-01
1.180800000000000000e+10,1.180799999999999983e+01,2.538892767615176169e-02,1.776404237200425618e+00,2.512092975924448690e-01
1.182400000000000000e+10,1.182399999999999984e+01,2.535457188768606290e-02,1.970849001864800165e+00,2.787066046405560216e-01
1.184000000000000000e+10,1.183999999999999986e+01,2.532030895270270116e-02,9.533179715691602052e-01,1.348129738744386352e-01
1.185600000000000000e+10,1.185599999999999987e+01,2.528613849527665269e-02,2.180374473732693996e+00,3.083365421927262706e-01
1.187200000000000000e+10,1.187199999999999989e+01,2.525206014150943243e-02,1.127544232137700497e+00,1.594510914959984260e-01
1.188800000000000000e+10,1.188799999999999990e+01,2.521807351951547635e-02,8.631860231117332027e-01,1.220670104340946943e-01
1.190400000000000000e+10,1.190399999999999991e+01,2.518417825940860375e-02,1.302852440826106406e+00,1.842422122581335031e-01
1.192000000000000000e+10,1.191999999999999993e+01,2.515037399328859044e-02,2.033799113854289353e-01,2.876086625646956732e-02
1.193600000000000000e+10,1.193599999999999994e+01,2.511666035522788082e-02,8.027663770250468289e-01,1.135227970527188796e-01
1.195200000000000000e+10,1.195199999999999996e+01,2.508303698125836576e-02,3.430748132331509770e-01,4.851574942749659058e-02
1.196800000000000000e+10,1.196799999999999997e+01,2.504950350935828893e-02,4.852978555064972332e-01,6.862814828512038556e-02
1.198400000000000000e+10,1.198399999999999999e+01,2.501605957943925373e-02,1.009073309942850383e+00,1.426975865636975482e-01
1.200000000000000000e+10,1.200000000000000000e+01,2.498270483333333430e-02,3.441622490188448458e-01,4.866952860353118693e-02
1.201600000000000000e+10,1.201600000000000001e+01,2.494943891478029405e-02,1.504682521227298064e+00,2.127839099578162363e-01
1.203200000000000000e+10,1.203200000000000003e+01,2.491626146941489442e-02,1.031570265834259592e+00,1.458789820867996967e-01
1.204800000000000000e+10,1.204800000000000004e+01,2.488317214475431471e-02,8.109988937174457124e-01,1.146869941945669741e-01
1.206400000000000000e+10,1.206400000000000006e+01,2.485017059018567592e-02,1.742525485561907672e+00,2.464183512390216435e-01
1.208000000000000000e+10,1.208000000000000007e+01,2.481725645695364094e-02,5.550921218752479236e-01,7.849806880394634423e-02
1.209600000000000000e+10,1.209600000000000009e+01,2.478442939814814658e-02,8.372488841463938680e-01,1.183991231792719673e-01
1.211200000000000000e+10,1.211200000000000010e+01,2.475168906869220503e-02,9.235850905410883938e-01,1.306083136951582124e-01
1.212800000000000000e+10,1.212800000000000011e+01,2.471903512532981628e-02,7.689501680656331273e-02,1.087406951403064627e-02
1.214400000000000000e+10,1.214400000000000013e+01,2.468646722661396731e-02,4.414014720251603352e-01,6.242056364291426879e-02
1.216000000000000000e+10,1.216000000000000014e+01,2.465398503289473534e-02,1.671207883898107871e-01,2.363330090377580364e-02
1.217600000000000000e+10,1.217600000000000016e+01,2.462158820630749173e-02,7.360312253884995770e-02,1.040854796807659695e-02
1.219200000000000000e+10,1.219200000000000017e+01,2.458927641076115445e-02,1.482494416412943883e-01,2.096461904519757516e-02
1.220800000000000000e+10,1.220800000000000018e+01,2.455704931192660700e-02,4.100754392373430479e-02,5.799060872151221881e-03
1.222400000000000000e+10,1.222400000000000020e+01,2.452490657722513137e-02,3.233826685400366108e-01,4.573099484695011818e-02
1.224000000000000000e+10,1.224000000000000021e+01,2.449284787581699346e-02,8.489231723525451911e-02,1.200500366812465476e-02
1.225600000000000000e+10,1.225600000000000023e+01,2.446087287859007725e-02,1.842822520632074745e-01,2.606018052090983486e-02
1.227200000000000000e+10,1.227200000000000024e+01,2.442898125814862986e-02,5.913036087027231380e-01,8.361889771226073409e-02
1.228800000000000000e+10,1.228800000000000026e+01,2.439717268880208303e-02,1.441261796511655868e-01,2.038153005754559516e-02
1.230400000000000000e+10,1.230400000000000027e+01,2.436544684655396475e-02,4.356570719860926033e-01,6.160822224635329608e-02
1.232000000000000000e+10,1.232000000000000028e+01,2.433380340909090805e-02,9.856691909169384980e-01,1.393879050294230260e-01
1.233600000000000000e+10,1.233600000000000030e+01,2.430224205577172572e-02,2.696140005263382711e-01,3.812732613160774164e-02
1.235200000000000000e+10,1.235200000000000031e+01,2.427076246761657868e-02,9.163664054216311694e-01,1.295874870272046564e-01
1.236800000000000000e+10,1.236800000000000033e+01,2.423936432729624849e-02,1.165053190196843280e+00,1.647554016356272133e-01
1.238400000000000000e+10,1.238400000000000034e+01,2.420804731912144792e-02,3.140838442618307247e-01,4.441600636265946589e-02
1.240000000000000000e+10,1.240000000000000036e+01,2.417681112903225654e-02,1.187241011708477068e+00,1.678930810783582361e-01
1.241600000000000000e+10,1.241600000000000037e+01,2.414565544458762911e-02,6.161737150653161521e-01,8.713589109674088617e-02
1.243200000000000000e+10,1.243200000000000038e+01,2.411457995495495596e-02,3.789288715081293168e-01,5.358603275967920715e-02
1.244800000000000000e+10,1.244800000000000040e+01,2.408358435089974145e-02,8.676499066619033362e-01,1.226982682456274898e-01
1.246400000000000000e+10,1.246400000000000041e+01,2.405266832477535172e-02,1.226063101013364354e-01,1.733830870021909470e-02
1.248000000000000000e+10,1.248000000000000043e+01,2.402183157051282145e-02,1.066152382069148086e+00,1.507693943852513874e-01
1.249600000000000000e+10,1.249600000000000044e+01,2.399107378361075432e-02,6.575395771235614806e-01,9.298562334480990621e-02
1.251200000000000000e+10,1.251200000000000045e+01,2.396039466112532060e-02,1.190282311110951952e+00,1.683231648794800417e-01
1.252800000000000000e+10,1.252800000000000047e+01,2.392979390166028245e-02,2.347652025825634592e+00,3.319920117554854833e-01
1.254400000000000000e+10,1.254400000000000048e+01,2.389927120535714419e-02,1.312504572366654854e+00,1.856071635084144134e-01
1.256000000000000000e+10,1.256000000000000050e+01,2.386882627388535114e-02,3.284148264876870726e+00,4.644261489205637750e-01
1.257600000000000000e+10,1.257600000000000051e+01,2.383845881043257162e-02,2.850990697381540873e+00,4.031713928247096512e-01
1.259200000000000000e+10,1.259200000000000053e+01,2.380816851969504502e-02,2.242824420707131505e+00,3.171678695368097545e-01
1.260800000000000000e+10,1.260800000000000054e+01,2.377795510786802000e-02,3.880126770057934493e+00,5.487061447297825190e-01
1.262400000000000000e+10,1.262400000000000055e+01,2.374781828263624814e-02,1.830699128482999205e+00,2.588873819024940515e-01
1.264000000000000000e+10,1.264000000000000057e+01,2.371775775316455753e-02,2.552754402687565705e+00,3.609964595872620641e-01
1.265600000000000000e+10,1.265600000000000058e+01,2.368777323008849564e-02,2.328942945336949677e+00,3.293462766971352873e-01
1.267200000000000000e+10,1.267200000000000060e+01,2.365786442550505200e-02,1.148812179146497581e+00,1.624586873558986622e-01
1.268800000000000000e+10,1.268800000000000061e+01,2.362803105296342951e-02,2.626185242851467372e+00,3.713806443313089067e-01
1.270400000000000000e+10,1.270400000000000063e+01,2.359827282745591975e-02,1.233045880314260989e+00,1.743705531693431898e-01
1.272000000000000000e+10,1.272000000000000064e+01,2.356858946540880614e-02,2.749979563011894612e+00,3.888869548670490506e-01
1.273600000000000000e+10,1.273600000000000065e+01,2.353898068467336763e-02,3.033716848100160846e+00,4.290115180690273755e-01
1.275200000000000000e+10,1.275200000000000067e+01,2.350944620451693792e-02,2.440035750016853910e+00,3.450564089107326926e-01
1.276800000000000000e+10,1.276800000000000068e+01,2.347998574561403415e-02,4.955574626424045448e+00,7.007900538634386223e-01
1.278400000000000000e+10,1.278400000000000070e+01,2.345059903003754789e-02,3.059631135454943252e+00,4.326761737750186576e-01
1.280000000000000000e+10,1.280000000000000071e+01,2.342128578124999874e-02,4.062714521923368238e+00,5.745266983709884645e-01
1.281600000000000000e+10,1.281600000000000072e+01,2.339204572409488148e-02,4.504411608182949500e+00,6.369890661498264217e-01
1.283200000000000000e+10,1.283200000000000074e+01,2.336287858478803062e-02,2.186370809779464075e+00,3.091845109910957845e-01
1.284800000000000000e+10,1.284800000000000075e+01,2.333378409090909253e-02,3.689575016179229561e+00,5.217593658128860667e-01
1.286400000000000000e+10,1.286400000000000077e+01,2.330476197139303568e-02,1.878318903486282831e+00,2.656215080543984364e-01
1.288000000000000000e+10,1.288000000000000078e+01,2.327581195652174070e-02,1.605682528514250196e+00,2.270667743847627484e-01
1.289600000000000000e+10,1.289600000000000080e+01,2.324693377791563209e-02,2.053836049084678095e+00,2.904421755229083524e-01
1.291200000000000000e+10,1.291200000000000081e+01,2.321812716852540356e-02,7.054050600379799807e-01,9.975449615542884840e-02
1.292800000000000000e+10,1.292800000000000082e+01,2.318939186262376079e-02,2.212352640444295915e+00,3.128587182997680793e-01
1.294400000000000000e+10,1.294400000000000084e+01,2.316072759579728205e-02,1.213280201237842082e+00,1.715753997615523385e-01
1.296000000000000000e+10,1.296000000000000085e+01,2.313213410493827199e-02,1.900412134081274962e+00,2.687458109709815468e-01
1.297600000000000000e+10,1.297600000000000087e+01,2.310361112823674373e-02,2.674721301755995650e+00,3.782443463029544484e-01
1.299200000000000000e+10,1.299200000000000088e+01,2.307515840517241484e-02,1.213912054541252283e+00,1.716647529736237687e-01
1.300800000000000000e+10,1.300799999999999912e+01,2.304677567650676578e-02,2.719914543384761352e+00,3.846353254774805830e-01
1.302400000000000000e+10,1.302399999999999913e+01,2.301846268427518508e-02,1.677556492254724363e+00,2.372307942448393658e-01
1.304000000000000000e+10,1.303999999999999915e+01,2.299021917177914223e-02,9.699767247636181811e-01,1.371687629460414393e-01
1.305600000000000000e+10,1.305599999999999916e+01,2.296204488357843007e-02,1.680800661813735664e+00,2.376895668254961069e-01
1.307200000000000000e+10,1.307199999999999918e+01,2.293393956548347642e-02,3.263857219806616250e-01,4.615567011491777949e-02
1.308800000000000000e+10,1.308799999999999919e+01,2.290590296454767666e-02,4.604858618743516985e-01,6.511937288272516555e-02
